Age,Career_Level,Employment_Status,Income,Financial_Status,Location,Housing,Food,Transportation,Dependents,Education_Cost,Total_Invested_Amount,Emergency_Fund,Tax,Monthly_Savings,Expected_ROI,Healthcare_Cost,Debt,Cost_of_Living,Inflation_Rate,Retirement_Age,Life_Expectancy,Savings_Rate,Desired_Expenses
40,Mid-Career,Employed,7639,Middle Income,Urban,3819.5,1557.15,611.12,1,4528.4264066777105,1145.24,34929.44,1141.37,509.86,0.08178759672309216,611.12,611.3,6598.889999999999,3.14,65,80,2196.12,3204.38
22,Late-Career,Employed,8200,Middle Income,Rural,2460.0,340.43,328.0,0,0.0,1053.14,11946.74,766.65,4304.92,0.11102081047442461,328.0,1036.15,3456.43,1.99,65,83,1437.1,2859.14
22,Late-Career,Employed,18731,High Income,Suburban,7492.4,1691.23,1123.86,0,0.0,2231.73,36168.81,2752.0,5671.51,0.14808532741533909,749.24,2529.41,11056.73,2.25,65,78,4080.7,11103.22
22,Entry-Level,Employed,4145,Middle Income,Urban,2072.5,423.04,331.6,1,428.27196544057006,751.58,12586.35,595.65,722.21,0.08942220708806779,165.8,450.81,2992.94,2.41,65,85,1063.13,2380.55
36,Mid-Career,Employed,13989,High Income,Suburban,5595.6,1152.34,839.34,3,1989.0204891109777,4713.26,38737.52,1930.01,4471.71,0.06861479867963702,1119.1200000000001,3710.31,8706.400000000001,2.7,65,89,3172.86,6148.57
55,Mid-Career,Employed,6576,Middle Income,Suburban,2630.4,465.72,394.56,3,3417.707085068663,982.56,12851.2,697.88,2387.44,0.028710367348668345,526.08,573.87,4016.7599999999998,2.82,65,82,1361.38,3967.57
61,Entry-Level,Employed,3719,Low Income,Suburban,1487.6,634.65,223.14,2,3116.425454170113,1097.14,7065.03,471.75,901.86,0.06393012294766787,446.28000000000003,124.92,2791.67,2.95,65,85,806.29,3077.4
42,Entry-Level,Unemployed,3749,Low Income,Urban,1874.5,522.22,299.92,0,0.0,903.54,10864.24,354.1,698.26,0.04841742325986247,374.9,308.6,3071.5400000000004,2.91,65,87,844.94,2313.68
41,Entry-Level,Unemployed,5077,Middle Income,Rural,1523.1,857.86,203.08,3,-818.3949179544857,1691.17,15262.83,701.73,1791.23,0.050843660608196284,507.7,335.37,3091.74,2.63,65,81,1091.01,1282.8
22,Late-Career,Employed,14523,High Income,Rural,4356.9,2679.84,580.92,0,0.0,1318.48,38735.06,1721.27,5184.07,0.03377357302985935,580.92,4548.01,8198.58,2.71,65,81,2893.93,11074.75
28,Entry-Level,Employed,3779,Low Income,Suburban,1511.6,617.04,226.74,0,0.0,339.01,9901.96,422.54,1001.08,0.09211478501612821,151.16,960.98,2506.54,1.95,65,82,895.08,3206.12
25,Mid-Career,Employed,9323,Middle Income,Urban,4661.5,1705.07,745.84,0,0.0,296.25,25446.27,890.58,1320.01,0.13534262105686523,372.92,1876.31,7485.33,2.12,65,82,1825.09,5867.62
27,Mid-Career,Employed,8059,Middle Income,Rural,2417.7,1180.83,322.36,1,4218.271038107027,431.86,15951.24,567.76,3570.35,0.06627502045714198,322.36,992.88,4243.25,2.95,65,88,1215.0,4639.55
32,Entry-Level,Unemployed,3053,Low Income,Suburban,1221.2,276.76,183.18,2,4144.890612310203,428.89,5899.99,302.95,1068.91,0.12100629542556296,305.3,868.34,1986.44,2.92,65,83,924.82,970.48
29,Late-Career,Employed,15970,High Income,Suburban,6388.0,3240.16,958.2,0,0.0,1781.22,35135.26,2271.83,3111.81,0.07149542409844384,638.8000000000001,4612.49,11225.16,2.86,65,82,3894.65,6710.07
22,Late-Career,Employed,20000,High Income,Urban,10000.0,2410.89,1600.0,2,4863.33193373619,2101.79,80145.47,2238.87,3750.24,0.10318217729160516,800.0,7338.53,14810.89,2.24,65,82,3088.48,10079.19
43,Entry-Level,Unemployed,2473,Low Income,Rural,741.9,255.26,98.92,1,3790.7473623713317,477.92,6568.75,288.38,1088.54,0.09771577032971054,247.3,166.15,1343.3799999999999,2.96,65,85,464.38,1087.71
22,Mid-Career,Employed,7898,Middle Income,Suburban,3159.2,1114.44,473.88,1,2374.645660693448,826.38,16579.97,1051.31,2099.17,0.08021513689484717,315.92,888.09,5063.44,1.92,65,83,1354.62,3740.41
37,Entry-Level,Unemployed,2799,Low Income,Urban,1399.5,292.1,223.92,4,1408.022179982492,558.31,6059.88,436.96,446.52,0.08304501303745497,279.9,733.2,2195.42,3.04,65,79,490.09,1591.3
59,Entry-Level,Employed,4695,Middle Income,Urban,2347.5,606.26,375.6,0,0.0,1068.97,13281.46,687.82,677.82,0.05058136112567422,375.6,197.87,3704.96,2.37,65,81,1142.55,2100.16
23,Entry-Level,Employed,2000,Low Income,Rural,600.0,334.41,80.0,0,0.0,54.18,4448.17,201.11,784.48,0.1211544597681453,80.0,681.44,1094.41,3.34,65,81,366.84,1555.84
22,Mid-Career,Employed,5823,Middle Income,Urban,2911.5,974.87,465.84,1,2367.8340777540534,1056.91,15730.91,472.53,998.26,0.10705951505453912,232.92,2103.72,4585.13,1.74,65,82,1722.47,3267.67
31,Mid-Career,Employed,8631,Middle Income,Rural,2589.3,907.19,345.24,0,0.0,1022.92,14999.17,1443.04,3346.23,0.10169523023287803,690.48,2070.25,4532.210000000001,3.38,65,83,963.78,5400.25
48,Entry-Level,Employed,5065,Middle Income,Suburban,2026.0,636.24,303.9,4,3878.300267400835,2039.75,10685.85,837.65,1261.21,0.041911989953382606,405.20000000000005,948.57,3371.34,2.32,65,88,1005.48,3172.69
58,Entry-Level,Employed,3434,Low Income,Suburban,1373.6,699.56,206.04,1,4666.358862540364,1307.79,12131.68,425.02,729.78,0.042032477313054005,274.71999999999997,308.76,2553.9199999999996,2.31,65,82,458.18,2085.8
22,Late-Career,Employed,12224,High Income,Urban,6112.0,2137.0,977.92,0,0.0,1464.38,47405.46,1156.27,1840.81,0.07928944401621134,488.96000000000004,2858.87,9715.880000000001,2.6,65,88,2644.95,6810.21
40,Entry-Level,Unemployed,5381,Middle Income,Urban,2690.5,1365.45,430.48,3,3156.014836957715,2429.13,22005.29,749.38,145.19,0.025853140927008002,538.1,933.12,5024.530000000001,2.15,65,83,1196.58,3766.27
29,Entry-Level,Employed,2051,Low Income,Rural,615.3,428.67,82.04,1,384.44686970467865,366.53,4686.06,241.69,683.3,0.09772303644761018,82.04,464.83,1208.05,2.46,65,85,502.4,1500.05
33,Mid-Career,Employed,2000,Low Income,Urban,1000.0,414.43,160.0,2,2309.79180636162,165.41,9016.95,235.48,190.09,0.10240958717875637,160.0,491.1,1734.43,2.13,65,81,277.3,481.03
65,Late-Career,Employed,17200,High Income,Suburban,6880.0,1386.43,1032.0,0,0.0,5452.36,54940.68,2371.69,5529.88,0.027050681146597397,2064.0,1406.99,11362.43,2.15,65,88,3810.99,5752.16
22,Entry-Level,Employed,2997,Low Income,Urban,1498.5,564.01,239.76,0,0.0,433.94,8106.1,379.68,315.05,0.1111255567813299,119.88,853.98,2422.1500000000005,2.74,65,80,468.51,1404.34
38,Mid-Career,Employed,4436,Middle Income,Urban,2218.0,653.62,354.88,3,5777.329040204964,1613.33,11838.15,427.11,782.39,0.04828098462572376,354.88000000000005,925.97,3581.38,2.05,65,86,908.45,1697.49
40,Mid-Career,Employed,9625,Middle Income,Urban,4812.5,1178.59,770.0,3,3284.7558250209327,2430.19,30944.79,1092.49,1771.42,0.07018090289594288,770.0,824.87,7531.09,2.12,65,80,1712.32,4232.5
48,Entry-Level,Unemployed,3743,Low Income,Suburban,1497.2,592.89,224.58,1,3762.70566916057,923.4,7577.65,498.65,929.68,0.07308711381192434,374.3,59.18,2688.9700000000003,1.81,65,88,511.94,1804.41
36,Mid-Career,Unemployed,5807,Middle Income,Rural,1742.1,1145.49,232.28,3,5731.0529250525315,2113.69,13444.6,756.1,1931.03,0.08257913470365895,580.7,1658.45,3700.5700000000006,2.25,65,85,1371.12,2970.07
38,Entry-Level,Employed,2219,Low Income,Urban,1109.5,388.42,177.52,3,1739.7143397153063,824.41,7950.59,277.91,265.65,0.05599492346374448,177.52,645.55,1852.96,3.16,65,87,415.11,724.12
30,Mid-Career,Employed,10117,High Income,Urban,5058.5,1073.17,809.36,3,4148.08386176806,1601.01,31694.27,1402.91,1773.06,0.07385228586794716,809.3600000000001,2732.42,7750.389999999999,2.08,65,89,2457.22,4935.72
38,Mid-Career,Employed,9450,Middle Income,Urban,4725.0,1768.31,756.0,2,2780.2717537961285,1335.11,28944.51,1065.64,1135.05,0.04821326870829639,756.0,2108.54,8005.3099999999995,2.13,65,82,2328.96,7214.14
30,Mid-Career,Employed,7202,Middle Income,Suburban,2880.8,850.7,432.12,0,0.0,659.24,19266.47,889.98,2148.4,0.11152480533902433,576.1600000000001,1971.85,4739.78,2.6,65,86,1912.61,3689.52
42,Entry-Level,Employed,5346,Middle Income,Urban,2673.0,859.82,427.68,4,1455.6152243912416,1937.14,23273.49,280.6,1104.9,0.06490553864435215,427.68000000000006,1017.83,4388.18,2.31,65,80,933.73,3415.01
30,Late-Career,Unemployed,9649,Middle Income,Rural,2894.7,1301.0,385.96,1,6331.206427373055,-176.02,16576.69,1071.11,3996.23,0.10908886922496194,964.9,2850.03,5546.5599999999995,3.61,65,87,1481.65,5209.54
39,Entry-Level,Employed,2000,Low Income,Suburban,800.0,278.11,120.0,2,2248.999919848858,360.41,5948.01,270.56,531.33,0.054282554900417584,160.0,473.68,1358.1100000000001,2.42,65,87,520.07,1134.47
34,Entry-Level,Employed,2808,Low Income,Suburban,1123.2,528.78,168.48,2,4398.928493791404,41.28,5698.39,315.04,672.5,0.058171067493867475,224.64000000000001,738.68,2045.1000000000001,2.67,65,85,576.04,1495.75
48,Entry-Level,Employed,3454,Low Income,Urban,1727.0,338.46,276.32,1,-750.0147749438729,901.7,7491.94,382.27,729.95,0.0513575791374116,276.32,587.04,2618.1000000000004,2.97,65,84,923.75,2284.64
34,Mid-Career,Employed,8230,Middle Income,Rural,2469.0,2034.95,329.2,2,5359.977059379573,806.16,22500.66,816.18,2580.67,0.15766673680808357,658.4000000000001,1367.03,5491.549999999999,2.96,65,89,1159.28,3513.12
22,Mid-Career,Employed,6776,Middle Income,Urban,3388.0,399.42,542.08,1,5104.422311914117,627.97,14351.5,949.1,1497.4,0.11227637735819641,271.04,874.13,4600.54,2.62,65,84,1588.52,3900.65
50,Entry-Level,Employed,3852,Low Income,Urban,1926.0,462.69,308.16,4,3194.868220594606,806.1,8271.35,504.49,650.66,0.03822013792048655,308.16,552.69,3005.0099999999998,2.42,65,88,778.7,1785.22
24,Mid-Career,Employed,3745,Low Income,Suburban,1498.0,631.07,224.7,0,0.0,176.42,8272.42,511.22,880.01,0.057157984716836654,149.8,465.17,2503.57,3.51,65,87,741.24,2436.24
27,Entry-Level,Employed,4943,Middle Income,Suburban,1977.2,885.86,296.58,0,0.0,558.75,14833.08,422.51,1360.85,0.07275799087720104,197.72000000000003,1251.25,3357.3599999999997,2.45,65,86,909.11,1897.15
27,Mid-Career,Employed,7253,Middle Income,Urban,3626.5,1051.51,580.24,3,7577.581321760578,515.61,26869.78,847.09,1147.66,0.11359118969716178,290.12,1894.88,5548.37,2.28,65,89,1047.86,4696.92
51,Entry-Level,Employed,4617,Middle Income,Urban,2308.5,679.3,369.36,2,-526.4733978069703,972.91,12110.74,528.17,731.67,0.041870689379766,369.36,912.86,3726.5200000000004,2.18,65,85,1076.64,2683.78
22,Mid-Career,Employed,8528,Middle Income,Suburban,3411.2,1454.26,511.68,0,0.0,825.18,26911.39,975.51,2175.35,0.10782598524165929,341.12,2924.71,5718.26,1.64,65,80,1538.43,3072.59
65,Entry-Level,Employed,3956,Low Income,Urban,1978.0,547.69,316.48,0,0.0,1338.79,10082.4,425.98,687.85,0.05118168548373975,474.72,176.42,3316.8900000000003,2.91,65,83,833.03,3211.95
47,Late-Career,Employed,17848,High Income,Rural,5354.4,3920.47,713.92,2,2960.1632074005374,5546.73,48349.46,2018.21,5841.0,0.03993069148401419,1427.8400000000001,2488.85,11416.63,1.33,65,88,5294.09,11309.85
37,Entry-Level,Employed,3947,Low Income,Suburban,1578.8,757.7,236.82,4,2504.239761842674,1085.47,10900.27,540.71,832.97,0.030350469692727144,315.76,704.03,2889.08,2.5,65,83,683.45,1528.08
34,Entry-Level,Unemployed,4142,Middle Income,Urban,2071.0,802.06,331.36,1,2143.3634844044886,473.69,15898.4,338.58,599.0,0.08024579214216232,414.2,710.72,3618.62,2.4,65,82,766.74,2375.49
38,Entry-Level,Employed,4829,Middle Income,Urban,2414.5,491.07,386.32,2,2979.0697418945415,1584.03,19702.48,751.13,785.98,0.07236924784776437,386.32,806.19,3678.2100000000005,3.62,65,80,926.46,1468.5
41,Late-Career,Employed,15982,High Income,Urban,7991.0,2333.86,1278.56,2,731.6577094444192,5261.54,67455.91,2072.49,2306.09,0.07571948197730921,1278.5600000000002,676.07,12881.98,1.58,65,86,2881.32,4680.07
42,Late-Career,Employed,18545,High Income,Suburban,7418.0,2503.14,1112.7,5,5058.360872255935,5776.48,33243.25,2209.7,5301.46,0.07177663903083895,1483.6000000000001,3020.75,12517.44,2.05,65,84,3372.15,13527.41
41,Entry-Level,Employed,3410,Low Income,Suburban,1364.0,340.04,204.6,1,-588.2870223972009,1319.26,10795.87,471.05,1030.31,0.06333935246668326,272.8,102.33,2181.44,2.43,65,81,800.96,1261.65
36,Mid-Career,Employed,11820,High Income,Urban,5910.0,1985.86,945.6,0,0.0,3573.31,28288.01,1075.19,1903.35,0.08921360664258274,945.6,3296.68,9787.06,2.4,65,83,3146.11,7896.95
32,Late-Career,Employed,11618,High Income,Suburban,4647.2,1430.38,697.08,2,2346.9282949308576,1644.24,39693.68,1239.71,3603.63,0.060708040768971044,929.44,1633.26,7704.1,2.23,65,82,2399.05,8424.08
33,Mid-Career,Unemployed,12902,High Income,Rural,3870.6,2358.1,516.08,1,658.1502123850928,705.87,25936.9,1517.0,4640.22,0.11444522892973917,1290.2,1411.3,8034.98,2.46,65,78,3057.69,5191.71
32,Mid-Career,Employed,7379,Middle Income,Urban,3689.5,712.0,590.32,0,0.0,81.38,20696.61,1087.01,1300.17,0.14443709774870783,590.32,2125.1,5582.139999999999,1.87,65,79,1412.05,6360.67
48,Entry-Level,Employed,2069,Low Income,Rural,620.7,488.18,82.76,1,-113.90217341295602,1040.05,3902.52,246.36,631.0,0.03357581536287742,165.52,174.14,1357.16,2.68,65,78,393.32,1166.73
42,Entry-Level,Employed,3628,Low Income,Urban,1814.0,381.61,290.24,1,3079.4276434392696,1401.41,8294.83,468.02,674.13,0.12193177792285098,290.24,114.97,2776.09,1.34,65,86,653.06,2021.72
22,Late-Career,Employed,11594,High Income,Urban,5797.0,1866.23,927.52,0,0.0,1113.73,44501.99,1254.57,1748.68,0.11763084705603437,463.76000000000005,4486.41,9054.51,2.49,65,86,1875.52,4640.7
42,Late-Career,Employed,19203,High Income,Urban,9601.5,3640.75,1536.24,1,3922.5441686356626,5219.67,86202.88,2491.34,1933.17,0.06283978901151185,1536.24,3042.12,16314.73,2.2,65,82,5027.72,7738.41
37,Mid-Career,Employed,5542,Middle Income,Urban,2771.0,673.18,443.36,2,1151.285332739249,1309.64,18785.55,850.95,803.51,0.08513756063349844,443.36000000000007,1347.65,4330.9,3.01,65,85,969.32,1224.27
34,Entry-Level,Employed,3053,Low Income,Urban,1526.5,588.08,244.24,2,2098.0119659413813,261.31,12142.14,427.15,267.03,0.058422200020892615,244.24,437.79,2603.0599999999995,3.38,65,87,703.88,1323.39
30,Entry-Level,Employed,2000,Low Income,Urban,1000.0,177.08,160.0,0,0.0,215.05,7067.68,236.74,426.18,0.09980997578604232,160.0,331.6,1497.08,2.33,65,81,316.29,1449.88
48,Mid-Career,Unemployed,6143,Middle Income,Rural,1842.9,1367.47,245.72,3,1454.9157763155283,1913.22,13093.2,820.15,1866.76,0.06260258876196084,614.3,1021.93,4070.3899999999994,3.2,65,78,1242.69,2440.41
46,Late-Career,Employed,2880,Low Income,Rural,864.0,434.04,115.2,1,2884.072000663395,832.74,4431.48,378.86,1087.9,0.02991702938104042,230.4,560.17,1643.64,2.34,65,81,575.88,1181.7
25,Late-Career,Employed,7080,Middle Income,Suburban,2832.0,850.87,424.8,0,0.0,699.46,12346.09,921.33,2051.0,0.13662145586486324,283.2,1811.48,4390.87,2.02,65,84,1122.51,2528.03
39,Mid-Career,Employed,9781,Middle Income,Urban,4890.5,1320.84,782.48,2,4261.751207192311,2832.57,28338.59,1391.24,1395.94,0.0703442043231792,782.48,2841.68,7776.299999999999,3.37,65,88,1786.63,3382.37
23,Mid-Career,Employed,9857,Middle Income,Urban,4928.5,1877.23,788.56,2,6529.827611101543,593.56,28284.12,1400.58,862.13,0.08887688210018471,394.28000000000003,2042.14,7988.569999999999,2.76,65,79,1444.75,6733.67
22,Entry-Level,Employed,3925,Low Income,Urban,1962.5,474.05,314.0,0,0.0,667.14,8765.87,461.02,713.43,0.09782957574547986,157.0,1276.19,2907.55,2.5,65,79,788.29,1443.51
27,Entry-Level,Employed,2533,Low Income,Suburban,1013.2,285.04,151.98,0,0.0,223.34,5131.73,336.48,746.3,0.1015606195131886,101.32000000000001,337.83,1551.54,2.84,65,83,283.62,1343.09
45,Late-Career,Employed,14761,High Income,Rural,4428.3,2050.64,590.44,1,4576.408281594373,4545.77,23848.53,1658.22,6033.4,0.03225426973138267,1180.8799999999999,2633.04,8250.26,2.64,65,86,2909.57,7331.89
46,Mid-Career,Employed,7489,Middle Income,Urban,3744.5,682.64,599.12,2,-561.2513458149783,3320.76,28874.03,760.42,1702.32,0.08113460861551355,599.12,500.99,5625.38,2.47,65,80,1741.54,5193.57
41,Entry-Level,Employed,2341,Low Income,Urban,1170.5,564.24,187.28,2,6005.468652611176,295.1,6574.85,268.3,150.68,0.08872178692364031,187.28,18.93,2109.3,1.84,65,84,466.68,993.89
43,Entry-Level,Employed,5003,Middle Income,Suburban,2001.2,608.77,300.18,1,4552.457009448212,1100.55,13424.36,592.73,1500.12,0.07796489145712458,400.24,117.13,3310.3900000000003,2.36,65,87,825.44,2428.25
41,Mid-Career,Employed,10132,High Income,Urban,5066.0,1941.1,810.56,1,2032.133110097534,2479.61,37363.08,879.14,1435.2,0.05672732658285017,810.5600000000001,304.21,8628.22,2.81,65,86,1697.47,3912.34
27,Entry-Level,Employed,3279,Low Income,Urban,1639.5,526.19,262.32,2,5474.361600578019,198.94,11242.82,449.9,401.09,0.08179109662382095,131.16,826.41,2559.17,2.44,65,88,853.88,1488.55
40,Entry-Level,Employed,3526,Low Income,Suburban,1410.4,355.33,211.56,1,2491.047846709317,1318.77,6519.46,227.97,1320.74,0.12857820956016427,282.08000000000004,188.98,2259.37,2.95,65,86,733.09,1462.57
44,Mid-Career,Employed,8125,Middle Income,Suburban,3250.0,1216.33,487.5,3,2083.9496339708867,2296.5,19599.31,1416.16,1755.01,0.06230304628880951,650.0,276.53,5603.83,2.69,65,88,1968.11,4292.39
44,Mid-Career,Employed,2000,Low Income,Urban,1000.0,378.4,160.0,0,0.0,683.16,4851.82,300.08,161.52,0.033765266155097506,160.0,135.45,1698.4,2.06,65,81,494.27,1580.26
49,Mid-Career,Employed,6758,Middle Income,Urban,3379.0,950.09,540.64,1,873.2910003393627,1604.5,20389.61,775.68,1112.59,0.04827429900895696,540.64,1021.41,5410.370000000001,1.84,65,79,1200.99,3510.59
43,Entry-Level,Unemployed,2818,Low Income,Rural,845.4,590.81,112.72,3,5043.249528799896,910.19,5523.17,338.69,930.38,0.07250952000608102,281.8,39.46,1830.73,2.42,65,78,422.47,2046.46
39,Mid-Career,Unemployed,4495,Middle Income,Urban,2247.5,903.84,359.6,3,888.0203761463131,1698.12,16448.39,566.64,417.42,0.02790391378203874,449.5,1143.46,3960.44,2.24,65,83,1044.21,3109.42
47,Entry-Level,Unemployed,3218,Low Income,Urban,1609.0,630.55,257.44,1,899.8904203536276,729.75,12680.78,348.24,372.77,0.06338806149824139,321.8,562.15,2818.7900000000004,2.67,65,82,505.67,1749.33
34,Entry-Level,Employed,5297,Middle Income,Urban,2648.5,672.81,423.76,2,1180.6204231833312,796.48,17213.69,656.05,895.88,0.07418428396056284,423.76000000000005,1021.77,4168.83,2.14,65,83,903.02,3677.34
24,Mid-Career,Employed,9422,Middle Income,Urban,4711.0,904.59,753.76,0,0.0,953.22,27405.47,1103.5,1949.15,0.09782566841217895,376.88000000000005,1696.28,6746.2300000000005,2.19,65,84,1933.22,5508.11
33,Mid-Career,Employed,5786,Middle Income,Urban,2893.0,690.39,462.88,4,1766.4492769605847,328.52,16840.58,683.41,1056.32,0.0953048850937237,462.88000000000005,881.74,4509.15,3.03,65,86,1084.53,1942.2
26,Late-Career,Employed,17862,High Income,Rural,5358.6,2854.56,714.48,0,0.0,3205.8,49325.88,2208.27,6726.09,0.08344786444503122,714.48,4189.19,9642.119999999999,2.57,65,87,1505.77,9719.92
26,Mid-Career,Employed,11698,High Income,Urban,5849.0,2073.93,935.84,0,0.0,730.89,32406.3,1096.45,1742.78,0.16905024556152326,467.92,1574.07,9326.69,2.15,65,87,1617.48,6795.29
33,Mid-Career,Employed,10273,High Income,Urban,5136.5,425.52,821.84,3,2935.9152586390264,-83.23,33213.02,1240.89,2648.25,0.07710680939663574,821.84,1501.95,7205.700000000001,2.51,65,88,2572.74,8366.8
25,Entry-Level,Employed,3559,Low Income,Suburban,1423.6,532.41,213.54,1,638.0550326712287,437.47,11438.84,438.71,950.74,0.1301479088220365,142.35999999999999,867.23,2311.91,3.19,65,83,697.34,1460.08
31,Entry-Level,Employed,2853,Low Income,Suburban,1141.2,450.5,171.18,2,696.6377819313129,127.7,7505.64,349.71,740.41,0.08821596949356575,228.24,847.74,1991.1200000000001,2.65,65,83,675.12,1765.08
22,Entry-Level,Employed,4198,Middle Income,Rural,1259.4,571.44,167.92,0,0.0,627.31,7778.98,485.64,1713.6,0.06740091433344156,167.92000000000002,1017.27,2166.6800000000003,2.8,65,80,669.24,1533.87
37,Entry-Level,Unemployed,3893,Low Income,Rural,1167.9,835.3,155.72,3,1278.8691923722263,681.44,9524.34,555.75,1178.33,0.04446452181625879,389.3,484.83,2548.2200000000003,2.12,65,85,562.19,3042.14
35,Late-Career,Employed,19475,High Income,Urban,9737.5,3331.96,1558.0,2,2353.9152624539865,8634.5,47972.83,2199.25,2648.29,0.03666354460931867,1558.0,2584.09,16185.46,3.01,65,86,4598.1,14286.01
25,Entry-Level,Employed,4135,Middle Income,Suburban,1654.0,891.13,248.1,3,2265.5259984014283,703.26,8764.57,515.0,826.77,0.12761528725197036,165.4,996.36,2958.63,3.66,65,78,1095.05,1530.62
42,Late-Career,Employed,20000,High Income,Urban,10000.0,2784.04,1600.0,4,2157.286384459116,4630.38,47968.03,2918.92,2697.04,0.05994169697170411,1600.0,742.54,15984.04,2.1,65,83,3127.3,16223.45
46,Mid-Career,Employed,5894,Middle Income,Rural,1768.2,1160.37,235.76,2,4242.693479938204,1712.64,11269.56,697.92,2031.75,0.04404355757114441,471.52,730.11,3635.85,1.91,65,84,1478.74,4193.95
22,Mid-Career,Employed,11452,High Income,Urban,5726.0,2654.04,916.16,0,0.0,1101.87,41949.39,1423.36,732.44,0.10751542611266791,458.08000000000004,2735.63,9754.28,2.59,65,88,1731.31,8471.97
25,Mid-Career,Employed,8092,Middle Income,Rural,2427.6,1744.51,323.68,0,0.0,1431.29,24939.99,955.44,2640.77,0.08010723478523837,323.68000000000006,1166.64,4819.47,2.94,65,85,956.09,6356.14
25,Mid-Career,Employed,13725,High Income,Suburban,5490.0,1309.27,823.5,2,527.0434268153022,920.68,28257.05,1986.66,4115.57,0.11358622980384674,549.0,2455.19,8171.77,2.45,65,89,3147.04,9867.25
23,Mid-Career,Employed,5432,Middle Income,Urban,2716.0,745.9,434.56,0,0.0,381.73,22620.84,623.84,911.7,0.09201361148780526,217.28000000000003,549.61,4113.74,1.97,65,87,827.04,2713.6
